ctraining_full;1;1;é
ctraining_full;1;2;,
ctraining_full;1;3;k'an
ctraining_full;1;4;pé
ctraining_full;1;5;di
ctraining_full;1;6;w
ctraining_full;1;7;ankò
ctraining_full;1;8;kòm
ctraining_full;1;9;mesaj
ctraining_full;3;1;sa
ctraining_full;3;2;nou
ctraining_full;3;3;bizwen
ctraining_full;3;4;jodla
ctraining_full;3;5;sé
ctraining_full;3;6;solidarité
ctraining_full;3;7;pou
ctraining_full;3;8;nou
ctraining_full;3;9;pé
ctraining_full;3;10;rivé
ctraining_full;4;1;piské
ctraining_full;4;2;kan
ctraining_full;4;3;yo
ctraining_full;4;4;ka
ctraining_full;4;5;di
ctraining_full;5;1;sé
ctraining_full;5;2;an
ctraining_full;5;3;lanmen
ctraining_full;5;4;ki
ctraining_full;5;5;ka
ctraining_full;5;6;lavé
ctraining_full;5;7;an
ctraining_full;5;8;lòt
ctraining_full;8;1;kom
ctraining_full;8;2;nèg
ctraining_full;8;3;maron
ctraining_full;8;4;té
ctraining_full;8;5;ka
ctraining_full;8;6;di
ctraining_full;8;7;_GUILLEMET_
ctraining_full;8;8;comme
ctraining_full;8;9;les
ctraining_full;8;10;cinq
ctraining_full;8;11;doigts
ctraining_full;8;12;de
ctraining_full;8;13;la
ctraining_full;8;14;main
ctraining_full;8;15;_GUILLEMET_
ctraining_full;10;1;sé
ctraining_full;10;2;an
ctraining_full;10;3;sèl
ctraining_full;10;4;fòs
ctraining_full;10;5;ki
ctraining_full;10;6;pé
ctraining_full;10;7;fè
ctraining_full;10;8;nou
ctraining_full;10;9;vansé
ctraining_full;11;1;ki
ctraining_full;11;2;té
ctraining_full;11;3;ka
ctraining_full;11;4;di
ctraining_full;11;5;O
ctraining_full;11;6;Zétazini
ctraining_full;11;7;Obama
ctraining_full;11;8;pasé
ctraining_full;12;1;ki_moun
ctraining_full;12;2;ki
ctraining_full;12;3;té
ctraining_full;12;4;jenm
ctraining_full;12;5;pansé
ctraining_full;12;6;ké
