corpus_name;sentence_position;word_position;value;postag_name;confidence_score;tagger
corpus_AUX;1;1;Wenn;SCONJ;100;training
corpus_AUX;1;2;dàs;PRON;100;training
corpus_AUX;1;3;war;AUX;100;training
corpus_AUX;1;4;àlso;ADV;100;training
corpus_AUX;1;5;dr;DET;100;training
corpus_AUX;1;6;Johannes;PROPN;100;training
corpus_AUX;1;7;noch;ADV;100;training
corpus_AUX;1;8;vor;ADP;100;training
corpus_AUX;1;9;em;DET;100;training
corpus_AUX;1;10;Heinrich;PROPN;100;training
corpus_AUX;1;11;dr;DET;100;training
corpus_AUX;1;12;erscht;ADJ;100;training
corpus_AUX;1;13;Büechdrucker;NOUN;100;training
corpus_AUX;1;14;vu;ADP;100;training
corpus_AUX;1;15;Stroßburri;PROPN;100;training
corpus_AUX;1;16;gsìì;VERB;100;training
corpus_AUX;1;17;.;PUNCT;100;training
corpus_AUX;2;1;S;DET;100;training
corpus_AUX;2;2;Gschaft;NOUN;100;training
corpus_AUX;2;3;vum;ADP+DET;100;training
corpus_AUX;2;4;Johannes;PROPN;100;training
corpus_AUX;2;5;Mentelin;PROPN;100;training
corpus_AUX;2;6;hàt;AUX;100;training
corpus_AUX;2;7;schnall;ADV;100;training
corpus_AUX;2;8;Erfolg;NOUN;100;training
corpus_AUX;2;9;ar;PRON;100;training
corpus_AUX;2;10;ìsch;AUX;100;training
corpus_AUX;2;11;a;a;100;training
corpus_AUX;2;12;riicher;ADJ;100;training
corpus_AUX;2;13;Mànn;NOUN;100;training
corpus_AUX;2;14;worra;VERB;100;training
corpus_AUX;2;15;.;PUNCT;100;training
corpus_AUX;3;1;Si;DET;100;training
corpus_AUX;3;2;ältschta;ADJ;100;training
corpus_AUX;3;3;bekànnta;ADJ;100;training
corpus_AUX;3;4;Druckwark;NOUN;100;training
corpus_AUX;3;5;ìsch;AUX;100;training
corpus_AUX;3;6;a;a;100;training
corpus_AUX;3;7;làtiinischa;ADJ;100;training
corpus_AUX;3;8;Bibel;NOUN;100;training
corpus_AUX;3;9;ìn;ADP;100;training
corpus_AUX;3;10;49;NUM;100;training
corpus_AUX;3;11;Ziila;NOUN;100;training
corpus_AUX;3;12;(;PUNCT;100;training
corpus_AUX;3;13;„;PUNCT;100;training
corpus_AUX;3;14;B49;PROPN;100;training
corpus_AUX;3;15;“;PUNCT;100;training
corpus_AUX;3;16;dr;DET;100;training
corpus_AUX;3;17;erscht;ADJ;100;training
corpus_AUX;3;18;Bànd;NOUN;100;training
corpus_AUX;3;19;ìsch;VERB;100;training
corpus_AUX;3;20;vum;ADP+DET;100;training
corpus_AUX;3;21;Johr;NOUN;100;training
corpus_AUX;3;22;1460;NUM;100;training
corpus_AUX;3;23;.;PUNCT;100;training
corpus_AUX;4;1;Du;PRON;100;training
corpus_AUX;4;2;hesch;AUX;100;training
corpus_AUX;4;3;doch;CONJ;100;training
corpus_AUX;4;4;nit;PART;100;training
corpus_AUX;4;5;ghört;VERB;100;training
corpus_AUX;4;6;,;PUNCT;100;training
corpus_AUX;4;7;was;PRON;100;training
corpus_AUX;4;8;ich;PRON;100;training
corpus_AUX;4;9;ewe;ADV;100;training
corpus_AUX;4;10;do;ADV;100;training
corpus_AUX;4;11;for;ADP;100;training
