corpus_name;sentence_position;word_position;value;postag_name;confidence_score;tagger
corpus_PART;1;1;Dr;DET;100;training
corpus_PART;1;2;Kìnschtler;NOUN;100;training
corpus_PART;1;3;Charles;PROPN;100;training
corpus_PART;1;4;Spindler;PROPN;100;training
corpus_PART;1;5;wo;PRON;100;training
corpus_PART;1;6;bim;ADP+DET;100;training
corpus_PART;1;7;Notàr;NOUN;100;training
corpus_PART;1;8;nìt;PART;100;training
corpus_PART;1;9;derbi;ADV;100;training
corpus_PART;1;10;gsìì;VERB;100;training
corpus_PART;1;11;ìsch;AUX;100;training
corpus_PART;1;12;hàt;AUX;100;training
corpus_PART;1;13;aui;ADV;100;training
corpus_PART;1;14;mìtgmàcht;VERB;100;training
corpus_PART;1;15;:;PUNCT;100;training
corpus_PART;1;16;ar;PART;100;training
corpus_PART;1;17;hàt;AUX;100;training
corpus_PART;1;18;d;DET;100;training
corpus_PART;1;19;Wàsserfàrb-Gmälta;NOUN;100;training
corpus_PART;1;20;vum;ADP+DET;100;training
corpus_PART;1;21;Büech;NOUN;100;training
corpus_PART;1;22;Costumes;X;100;training
corpus_PART;1;23;et;X;100;training
corpus_PART;1;24;coutumes;X;100;training
corpus_PART;1;25;d’Alsace;X;100;training
corpus_PART;1;26;gaa;VERB;100;training
corpus_PART;1;27;,;PUNCT;100;training
corpus_PART;1;28;un;CONJ;100;training
corpus_PART;1;29;hàt;AUX;100;training
corpus_PART;1;30;derfer;ADV;100;training
corpus_PART;1;31;a;DET;100;training
corpus_PART;1;32;Gschaftsààteil;NOUN;100;training
corpus_PART;1;33;vum;ADP+DET;100;training
corpus_PART;1;34;Museum;NOUN;100;training
corpus_PART;1;35;bikumma;VERB;100;training
corpus_PART;1;36;.;PUNCT;100;training
corpus_PART;2;1;Wahrend'm;ADP+DET;100;training
corpus_PART;2;2;erschta;ADJ;100;training
corpus_PART;2;3;Waltkriag;NOUN;100;training
corpus_PART;2;4;hàt;AUX;100;training
corpus_PART;2;5;d;DET;100;training
corpus_PART;2;6;ditscha;ADJ;100;training
corpus_PART;2;7;Regiarung;NOUN;100;training
corpus_PART;2;8;s;DET;100;training
corpus_PART;2;9;Museum;NOUN;100;training
corpus_PART;2;10;züegmàcht;VERB;100;training
corpus_PART;2;11;,;PUNCT;100;training
